Year,State,State_ID,Crime_type,Total
2012,OAXACA,20,Cattle Thief,69
2012,OAXACA,20,Highway Thief,90
2012,OAXACA,20,Banking Thief,30
2012,PUEBLA,21,Household Crimes,14689
2012,PUEBLA,21,Rape,730
2012,PUEBLA,21,Homicides,1392
2012,PUEBLA,21,Injuries,11869
2012,PUEBLA,21,Other Crimes,22965
2012,PUEBLA,21,Kidnap,29
2012,PUEBLA,21,Common Thief,39359
2012,PUEBLA,21,Cattle Thief,252
2012,PUEBLA,21,Highway Thief,355
2012,PUEBLA,21,Banking Thief,11
2012,QUERETARO,22,Household Crimes,3606
2012,QUERETARO,22,Rape,247
2012,QUERETARO,22,Homicides,341
2012,QUERETARO,22,Injuries,3047
2012,QUERETARO,22,Other Crimes,5734
2012,QUERETARO,22,Kidnap,7
2012,QUERETARO,22,Common Thief,12899
2012,QUERETARO,22,Cattle Thief,149
2012,QUERETARO,22,Highway Thief,0
2012,QUERETARO,22,Banking Thief,2
2012,QUINTANA ROO,23,Household Crimes,7285
2012,QUINTANA ROO,23,Rape,446
2012,QUINTANA ROO,23,Homicides,639
2012,QUINTANA ROO,23,Injuries,4355
2012,QUINTANA ROO,23,Other Crimes,8307
2012,QUINTANA ROO,23,Kidnap,16
2012,QUINTANA ROO,23,Common Thief,14166
2012,QUINTANA ROO,23,Cattle Thief,42
2012,QUINTANA ROO,23,Highway Thief,10
2012,QUINTANA ROO,23,Banking Thief,18
2012,SAN LUIS POTOSI,24,Household Crimes,7071
2012,SAN LUIS POTOSI,24,Rape,335
2012,SAN LUIS POTOSI,24,Homicides,588
2012,SAN LUIS POTOSI,24,Injuries,4662
2012,SAN LUIS POTOSI,24,Other Crimes,10085
2012,SAN LUIS POTOSI,24,Kidnap,25
2012,SAN LUIS POTOSI,24,Common Thief,8307
2012,SAN LUIS POTOSI,24,Cattle Thief,243
2012,SAN LUIS POTOSI,24,Highway Thief,199
2012,SAN LUIS POTOSI,24,Banking Thief,6
2012,SINALOA,25,Household Crimes,2761
2012,SINALOA,25,Rape,173
2012,SINALOA,25,Homicides,2066
2012,SINALOA,25,Injuries,4697
2012,SINALOA,25,Other Crimes,8171
2012,SINALOA,25,Kidnap,32
2012,SINALOA,25,Common Thief,16630
2012,SINALOA,25,Cattle Thief,130
2012,SINALOA,25,Highway Thief,
2012,SINALOA,25,Banking Thief,51
2012,SONORA,26,Household Crimes,4724
2012,SONORA,26,Rape,354
2012,SONORA,26,Homicides,1029
2012,SONORA,26,Injuries,3211
2012,SONORA,26,Other Crimes,11969
2012,SONORA,26,Kidnap,6
2012,SONORA,26,Common Thief,12827
2012,SONORA,26,Cattle Thief,75
2012,SONORA,26,Highway Thief,0
2012,SONORA,26,Banking Thief,3
2012,TABASCO,27,Household Crimes,6271
2012,TABASCO,27,Rape,503
2012,TABASCO,27,Homicides,529
2012,TABASCO,27,Injuries,7449
2012,TABASCO,27,Other Crimes,34729
2012,TABASCO,27,Kidnap,58
2012,TABASCO,27,Common Thief,15482
2012,TABASCO,27,Cattle Thief,558
2012,TABASCO,27,Highway Thief,34
2012,TABASCO,27,Banking Thief,0
2012,TAMAULIPAS,28,Household Crimes,2597
2012,TAMAULIPAS,28,Rape,556
2012,TAMAULIPAS,28,Homicides,1509
2012,TAMAULIPAS,28,Injuries,4832
2012,TAMAULIPAS,28,Other Crimes,10768
2012,TAMAULIPAS,28,Kidnap,123
2012,TAMAULIPAS,28,Common Thief,23620
2012,TAMAULIPAS,28,Cattle Thief,145
2012,TAMAULIPAS,28,Highway Thief,145
2012,TAMAULIPAS,28,Banking Thief,14
2012,TLAXCALA,29,Household Crimes,679
2012,TLAXCALA,29,Rape,34
2012,TLAXCALA,29,Homicides,513
2012,TLAXCALA,29,Injuries,1043
2012,TLAXCALA,29,Other Crimes,1071
2012,TLAXCALA,29,Kidnap,3
2012,TLAXCALA,29,Common Thief,3718
2012,TLAXCALA,29,Cattle Thief,107
2012,TLAXCALA,29,Highway Thief,304
2012,TLAXCALA,29,Banking Thief,1
2012,VERACRUZ,30,Household Crimes,15328
2012,VERACRUZ,30,Rape,752
2012,VERACRUZ,30,Homicides,1921
2012,VERACRUZ,30,Injuries,9526
2012,VERACRUZ,30,Other Crimes,21965
2012,VERACRUZ,30,Kidnap,91
2012,VERACRUZ,30,Common Thief,27224
2012,VERACRUZ,30,Cattle Thief,764
2012,VERACRUZ,30,Highway Thief,245
2012,VERACRUZ,30,Banking Thief,14
2012,YUCATAN,31,Household Crimes,10003
2012,YUCATAN,31,Rape,338
2012,YUCATAN,31,Homicides,218
2012,YUCATAN,31,Injuries,5378
2012,YUCATAN,31,Other Crimes,23795
2012,YUCATAN,31,Kidnap,0
2012,YUCATAN,31,Common Thief,6934
2012,YUCATAN,31,Cattle Thief,49
2012,YUCATAN,31,Highway Thief,0
2012,YUCATAN,31,Banking Thief,0
2012,ZACATECAS,32,Household Crimes,2790
2012,ZACATECAS,32,Rape,129
2012,ZACATECAS,32,Homicides,342
2012,ZACATECAS,32,Injuries,2101
2012,ZACATECAS,32,Other Crimes,2514
2012,ZACATECAS,32,Kidnap,16
2012,ZACATECAS,32,Common Thief,7808
2012,ZACATECAS,32,Cattle Thief,243
2012,ZACATECAS,32,Highway Thief,30
2012,ZACATECAS,32,Banking Thief,5
2013,AGUASCALIENTES,1,Household Crimes,4136
2013,AGUASCALIENTES,1,Rape,134
2013,AGUASCALIENTES,1,Homicides,167
2013,AGUASCALIENTES,1,Injuries,3531
2013,AGUASCALIENTES,1,Other Crimes,4184
2013,AGUASCALIENTES,1,Kidnap,1
2013,AGUASCALIENTES,1,Common Thief,9732
2013,AGUASCALIENTES,1,Cattle Thief,190
2013,AGUASCALIENTES,1,Highway Thief,9
2013,AGUASCALIENTES,1,Banking Thief,1
2013,BAJA CALIFORNIA,2,Household Crimes,9630
2013,BAJA CALIFORNIA,2,Rape,564
2013,BAJA CALIFORNIA,2,Homicides,922
2013,BAJA CALIFORNIA,2,Injuries,9925
2013,BAJA CALIFORNIA,2,Other Crimes,25840
2013,BAJA CALIFORNIA,2,Kidnap,33
2013,BAJA CALIFORNIA,2,Common Thief,57093
2013,BAJA CALIFORNIA,2,Cattle Thief,
2013,BAJA CALIFORNIA,2,Highway Thief,
2013,BAJA CALIFORNIA,2,Banking Thief,22
2013,BAJA CALIFORNIA SUR,3,Household Crimes,3776
2013,BAJA CALIFORNIA SUR,3,Rape,136
2013,BAJA CALIFORNIA SUR,3,Homicides,33
2013,BAJA CALIFORNIA SUR,3,Injuries,1585
2013,BAJA CALIFORNIA SUR,3,Other Crimes,7553
2013,BAJA CALIFORNIA SUR,3,Kidnap,0
2013,BAJA CALIFORNIA SUR,3,Common Thief,10388
2013,BAJA CALIFORNIA SUR,3,Cattle Thief,46
2013,BAJA CALIFORNIA SUR,3,Highway Thief,0
2013,BAJA CALIFORNIA SUR,3,Banking Thief,0
2013,CAMPECHE,4,Household Crimes,255
2013,CAMPECHE,4,Rape,116
2013,CAMPECHE,4,Homicides,137
2013,CAMPECHE,4,Injuries,122
2013,CAMPECHE,4,Other Crimes,430
2013,CAMPECHE,4,Kidnap,1
2013,CAMPECHE,4,Common Thief,676
2013,CAMPECHE,4,Cattle Thief,23
2013,CAMPECHE,4,Highway Thief,15
2013,CAMPECHE,4,Banking Thief,0
2013,CHIAPAS,7,Household Crimes,2945
2013,CHIAPAS,7,Rape,850
2013,CHIAPAS,7,Homicides,1619
2013,CHIAPAS,7,Injuries,2220
2013,CHIAPAS,7,Other Crimes,8387
2013,CHIAPAS,7,Kidnap,12
2013,CHIAPAS,7,Common Thief,7616
2013,CHIAPAS,7,Cattle Thief,442
2013,CHIAPAS,7,Highway Thief,122
2013,CHIAPAS,7,Banking Thief,2
2013,CHIHUAHUA,8,Household Crimes,11385
2013,CHIHUAHUA,8,Rape,819
2013,CHIHUAHUA,8,Homicides,1824
2013,CHIHUAHUA,8,Injuries,3973
2013,CHIHUAHUA,8,Other Crimes,23115
2013,CHIHUAHUA,8,Kidnap,32
2013,CHIHUAHUA,8,Common Thief,19829
2013,CHIHUAHUA,8,Cattle Thief,422
2013,CHIHUAHUA,8,Highway Thief,0
2013,CHIHUAHUA,8,Banking Thief,79
2013,CIUDAD DE MEXICO,9,Household Crimes,29479
2013,CIUDAD DE MEXICO,9,Rape,564
2013,CIUDAD DE MEXICO,9,Homicides,1464
2013,CIUDAD DE MEXICO,9,Injuries,14405
2013,CIUDAD DE MEXICO,9,Other Crimes,45339
2013,CIUDAD DE MEXICO,9,Kidnap,60
2013,CIUDAD DE MEXICO,9,Common Thief,85440
2013,CIUDAD DE MEXICO,9,Cattle Thief,0
2013,CIUDAD DE MEXICO,9,Highway Thief,0
2013,CIUDAD DE MEXICO,9,Banking Thief,65
2013,COAHUILA,5,Household Crimes,9718
2013,COAHUILA,5,Rape,200
2013,COAHUILA,5,Homicides,948
2013,COAHUILA,5,Injuries,6107
2013,COAHUILA,5,Other Crimes,11615
2013,COAHUILA,5,Kidnap,29
2013,COAHUILA,5,Common Thief,20315
2013,COAHUILA,5,Cattle Thief,281
2013,COAHUILA,5,Highway Thief,79
2013,COAHUILA,5,Banking Thief,37
2013,COLIMA,6,Household Crimes,530
2013,COLIMA,6,Rape,75
2013,COLIMA,6,Homicides,243
2013,COLIMA,6,Injuries,525
2013,COLIMA,6,Other Crimes,4884
2013,COLIMA,6,Kidnap,3
2013,COLIMA,6,Common Thief,4862
2013,COLIMA,6,Cattle Thief,20
2013,COLIMA,6,Highway Thief,40
2013,COLIMA,6,Banking Thief,5
2013,DURANGO,10,Household Crimes,4588
2013,DURANGO,10,Rape,245
2013,DURANGO,10,Homicides,756
2013,DURANGO,10,Injuries,2683
2013,DURANGO,10,Other Crimes,6211
2013,DURANGO,10,Kidnap,21
2013,DURANGO,10,Common Thief,12084
2013,DURANGO,10,Cattle Thief,162
2013,DURANGO,10,Highway Thief,41
2013,DURANGO,10,Banking Thief,18
2013,GUANAJUATO,11,Household Crimes,15590
2013,GUANAJUATO,11,Rape,605
2013,GUANAJUATO,11,Homicides,2035
2013,GUANAJUATO,11,Injuries,11002
2013,GUANAJUATO,11,Other Crimes,22437
2013,GUANAJUATO,11,Kidnap,17
2013,GUANAJUATO,11,Common Thief,28321
2013,GUANAJUATO,11,Cattle Thief,578
2013,GUANAJUATO,11,Highway Thief,0
2013,GUANAJUATO,11,Banking Thief,37
2013,GUERRERO,12,Household Crimes,4028
2013,GUERRERO,12,Rape,373
2013,GUERRERO,12,Homicides,2581
2013,GUERRERO,12,Injuries,3870
2013,GUERRERO,12,Other Crimes,14577
2013,GUERRERO,12,Kidnap,207
2013,GUERRERO,12,Common Thief,13169
2013,GUERRERO,12,Cattle Thief,59
2013,GUERRERO,12,Highway Thief,767
2013,GUERRERO,12,Banking Thief,33
2013,HIDALGO,13,Household Crimes,5391
2013,HIDALGO,13,Rape,421
2013,HIDALGO,13,Homicides,828
2013,HIDALGO,13,Injuries,5399
2013,HIDALGO,13,Other Crimes,11624
2013,HIDALGO,13,Kidnap,21
2013,HIDALGO,13,Common Thief,10129
2013,HIDALGO,13,Cattle Thief,266
2013,HIDALGO,13,Highway Thief,321
2013,HIDALGO,13,Banking Thief,35
2013,JALISCO,14,Household Crimes,16966
2013,JALISCO,14,Rape,522
2013,JALISCO,14,Homicides,1848
2013,JALISCO,14,Injuries,10720
2013,JALISCO,14,Other Crimes,27115
2013,JALISCO,14,Kidnap,69
2013,JALISCO,14,Common Thief,43931
2013,JALISCO,14,Cattle Thief,618
2013,JALISCO,14,Highway Thief,46
2013,JALISCO,14,Banking Thief,139
2013,MEXICO,15,Household Crimes,20242
2013,MEXICO,15,Rape,2325
2013,MEXICO,15,Homicides,3931
2013,MEXICO,15,Injuries,48811
2013,MEXICO,15,Other Crimes,91185
2013,MEXICO,15,Kidnap,191
2013,MEXICO,15,Common Thief,105682
2013,MEXICO,15,Cattle Thief,337
2013,MEXICO,15,Highway Thief,
2013,MEXICO,15,Banking Thief,292
2013,MICHOACAN,16,Household Crimes,4751
2013,MICHOACAN,16,Rape,437
2013,MICHOACAN,16,Homicides,2410
2013,MICHOACAN,16,Injuries,3472
2013,MICHOACAN,16,Other Crimes,5084
2013,MICHOACAN,16,Kidnap,194
2013,MICHOACAN,16,Common Thief,16596
2013,MICHOACAN,16,Cattle Thief,218
2013,MICHOACAN,16,Highway Thief,76
2013,MICHOACAN,16,Banking Thief,46
2013,MORELOS,17,Household Crimes,6923
2013,MORELOS,17,Rape,429
2013,MORELOS,17,Homicides,1178
2013,MORELOS,17,Injuries,5081
2013,MORELOS,17,Other Crimes,13952
2013,MORELOS,17,Kidnap,150
2013,MORELOS,17,Common Thief,21256
2013,MORELOS,17,Cattle Thief,607
2013,MORELOS,17,Highway Thief,64
2013,MORELOS,17,Banking Thief,7
2013,NAYARIT,18,Household Crimes,1469
2013,NAYARIT,18,Rape,110
2013,NAYARIT,18,Homicides,241
2013,NAYARIT,18,Injuries,581
2013,NAYARIT,18,Other Crimes,3096
2013,NAYARIT,18,Kidnap,
2013,NAYARIT,18,Common Thief,1857
2013,NAYARIT,18,Cattle Thief,58
2013,NAYARIT,18,Highway Thief,
2013,NAYARIT,18,Banking Thief,
2013,NUEVO LEON,19,Household Crimes,6555
2013,NUEVO LEON,19,Rape,515
2013,NUEVO LEON,19,Homicides,1251
2013,NUEVO LEON,19,Injuries,8901
2013,NUEVO LEON,19,Other Crimes,31273
2013,NUEVO LEON,19,Kidnap,46
2013,NUEVO LEON,19,Common Thief,20485
2013,NUEVO LEON,19,Cattle Thief,308
2013,NUEVO LEON,19,Highway Thief,12
2013,NUEVO LEON,19,Banking Thief,26
2013,OAXACA,20,Household Crimes,8620
2013,OAXACA,20,Rape,197
2013,OAXACA,20,Homicides,1171
2013,OAXACA,20,Injuries,6093
2013,OAXACA,20,Other Crimes,16369
2013,OAXACA,20,Kidnap,45
2013,OAXACA,20,Common Thief,11935
2013,OAXACA,20,Cattle Thief,156
2013,OAXACA,20,Highway Thief,145
2013,OAXACA,20,Banking Thief,85
2013,PUEBLA,21,Household Crimes,12380
2013,PUEBLA,21,Rape,449
2013,PUEBLA,21,Homicides,1067
2013,PUEBLA,21,Injuries,9010
2013,PUEBLA,21,Other Crimes,19833
2013,PUEBLA,21,Kidnap,33
2013,PUEBLA,21,Common Thief,38123
2013,PUEBLA,21,Cattle Thief,311
2013,PUEBLA,21,Highway Thief,216
2013,PUEBLA,21,Banking Thief,6
2013,QUERETARO,22,Household Crimes,3843
2013,QUERETARO,22,Rape,233
2013,QUERETARO,22,Homicides,293
2013,QUERETARO,22,Injuries,3160
2013,QUERETARO,22,Other Crimes,6376
2013,QUERETARO,22,Kidnap,6
2013,QUERETARO,22,Common Thief,13795
2013,QUERETARO,22,Cattle Thief,154
2013,QUERETARO,22,Highway Thief,0
2013,QUERETARO,22,Banking Thief,3
2013,QUINTANA ROO,23,Household Crimes,7119
2013,QUINTANA ROO,23,Rape,463
2013,QUINTANA ROO,23,Homicides,564
2013,QUINTANA ROO,23,Injuries,3773
2013,QUINTANA ROO,23,Other Crimes,9064
2013,QUINTANA ROO,23,Kidnap,12
2013,QUINTANA ROO,23,Common Thief,14196
2013,QUINTANA ROO,23,Cattle Thief,53
2013,QUINTANA ROO,23,Highway Thief,
2013,QUINTANA ROO,23,Banking Thief,
2013,SAN LUIS POTOSI,24,Household Crimes,4242
2013,SAN LUIS POTOSI,24,Rape,229
2013,SAN LUIS POTOSI,24,Homicides,352
2013,SAN LUIS POTOSI,24,Injuries,2877
2013,SAN LUIS POTOSI,24,Other Crimes,8000
2013,SAN LUIS POTOSI,24,Kidnap,19
2013,SAN LUIS POTOSI,24,Common Thief,4130
2013,SAN LUIS POTOSI,24,Cattle Thief,182
2013,SAN LUIS POTOSI,24,Highway Thief,73
2013,SAN LUIS POTOSI,24,Banking Thief,0
2013,SINALOA,25,Household Crimes,2047
2013,SINALOA,25,Rape,153
2013,SINALOA,25,Homicides,1826
2013,SINALOA,25,Injuries,4889
2013,SINALOA,25,Other Crimes,9594
2013,SINALOA,25,Kidnap,34
2013,SINALOA,25,Common Thief,15035
2013,SINALOA,25,Cattle Thief,120
2013,SINALOA,25,Highway Thief,
2013,SINALOA,25,Banking Thief,79
2013,SONORA,26,Household Crimes,4503
2013,SONORA,26,Rape,313
2013,SONORA,26,Homicides,1003
2013,SONORA,26,Injuries,3017
2013,SONORA,26,Other Crimes,13461
2013,SONORA,26,Kidnap,11
2013,SONORA,26,Common Thief,12096
2013,SONORA,26,Cattle Thief,78
2013,SONORA,26,Highway Thief,
2013,SONORA,26,Banking Thief,10
2013,TABASCO,27,Household Crimes,5400
2013,TABASCO,27,Rape,427
2013,TABASCO,27,Homicides,531
2013,TABASCO,27,Injuries,6248
2013,TABASCO,27,Other Crimes,32571
2013,TABASCO,27,Kidnap,104
2013,TABASCO,27,Common Thief,15951
2013,TABASCO,27,Cattle Thief,551
2013,TABASCO,27,Highway Thief,36
2013,TABASCO,27,Banking Thief,0
2013,TAMAULIPAS,28,Household Crimes,2391
2013,TAMAULIPAS,28,Rape,518
2013,TAMAULIPAS,28,Homicides,1046
2013,TAMAULIPAS,28,Injuries,4370
2013,TAMAULIPAS,28,Other Crimes,9972
2013,TAMAULIPAS,28,Kidnap,196
2013,TAMAULIPAS,28,Common Thief,18006
2013,TAMAULIPAS,28,Cattle Thief,143
2013,TAMAULIPAS,28,Highway Thief,69
2013,TAMAULIPAS,28,Banking Thief,28
2013,TLAXCALA,29,Household Crimes,1008
2013,TLAXCALA,29,Rape,30
2013,TLAXCALA,29,Homicides,414
2013,TLAXCALA,29,Injuries,1073
2013,TLAXCALA,29,Other Crimes,1394
2013,TLAXCALA,29,Kidnap,2
2013,TLAXCALA,29,Common Thief,3645
2013,TLAXCALA,29,Cattle Thief,96
2013,TLAXCALA,29,Highway Thief,329
2013,TLAXCALA,29,Banking Thief,2
2013,VERACRUZ,30,Household Crimes,13868
2013,VERACRUZ,30,Rape,595
2013,VERACRUZ,30,Homicides,1723
2013,VERACRUZ,30,Injuries,7914
2013,VERACRUZ,30,Other Crimes,20434
2013,VERACRUZ,30,Kidnap,109
2013,VERACRUZ,30,Common Thief,26463
2013,VERACRUZ,30,Cattle Thief,796
2013,VERACRUZ,30,Highway Thief,229
2013,VERACRUZ,30,Banking Thief,9
2013,YUCATAN,31,Household Crimes,10764
2013,YUCATAN,31,Rape,380
2013,YUCATAN,31,Homicides,131
2013,YUCATAN,31,Injuries,4972
2013,YUCATAN,31,Other Crimes,22226
2013,YUCATAN,31,Kidnap,1
2013,YUCATAN,31,Common Thief,6037
2013,YUCATAN,31,Cattle Thief,83
2013,YUCATAN,31,Highway Thief,0
2013,YUCATAN,31,Banking Thief,0
2013,ZACATECAS,32,Household Crimes,2562
2013,ZACATECAS,32,Rape,110
2013,ZACATECAS,32,Homicides,279
2013,ZACATECAS,32,Injuries,1617
2013,ZACATECAS,32,Other Crimes,2677
2013,ZACATECAS,32,Kidnap,19
2013,ZACATECAS,32,Common Thief,6960
2013,ZACATECAS,32,Cattle Thief,310
2013,ZACATECAS,32,Highway Thief,4
2013,ZACATECAS,32,Banking Thief,4
2014,AGUASCALIENTES,1,Household Crimes,4014
2014,AGUASCALIENTES,1,Rape,109
2014,AGUASCALIENTES,1,Homicides,238
2014,AGUASCALIENTES,1,Injuries,3247
2014,AGUASCALIENTES,1,Other Crimes,4103
2014,AGUASCALIENTES,1,Kidnap,1
2014,AGUASCALIENTES,1,Common Thief,9212
2014,AGUASCALIENTES,1,Cattle Thief,222
2014,AGUASCALIENTES,1,Highway Thief,7
2014,AGUASCALIENTES,1,Banking Thief,2
2014,BAJA CALIFORNIA,2,Household Crimes,10155
2014,BAJA CALIFORNIA,2,Rape,679
2014,BAJA CALIFORNIA,2,Homicides,1153
2014,BAJA CALIFORNIA,2,Injuries,10781
2014,BAJA CALIFORNIA,2,Other Crimes,30301
2014,BAJA CALIFORNIA,2,Kidnap,41
2014,BAJA CALIFORNIA,2,Common Thief,54154
2014,BAJA CALIFORNIA,2,Cattle Thief,
2014,BAJA CALIFORNIA,2,Highway Thief,
2014,BAJA CALIFORNIA,2,Banking Thief,20
2014,BAJA CALIFORNIA SUR,3,Household Crimes,3261
2014,BAJA CALIFORNIA SUR,3,Rape,129
2014,BAJA CALIFORNIA SUR,3,Homicides,109
2014,BAJA CALIFORNIA SUR,3,Injuries,1602
2014,BAJA CALIFORNIA SUR,3,Other Crimes,7876
2014,BAJA CALIFORNIA SUR,3,Kidnap,0
2014,BAJA CALIFORNIA SUR,3,Common Thief,9366
2014,BAJA CALIFORNIA SUR,3,Cattle Thief,40
2014,BAJA CALIFORNIA SUR,3,Highway Thief,0
2014,BAJA CALIFORNIA SUR,3,Banking Thief,0
2014,CAMPECHE,4,Household Crimes,311
2014,CAMPECHE,4,Rape,151
2014,CAMPECHE,4,Homicides,147
2014,CAMPECHE,4,Injuries,154
2014,CAMPECHE,4,Other Crimes,485
2014,CAMPECHE,4,Kidnap,2
2014,CAMPECHE,4,Common Thief,658
2014,CAMPECHE,4,Cattle Thief,28
2014,CAMPECHE,4,Highway Thief,24
2014,CAMPECHE,4,Banking Thief,1
2014,CHIAPAS,7,Household Crimes,2421
2014,CHIAPAS,7,Rape,778
2014,CHIAPAS,7,Homicides,1618
2014,CHIAPAS,7,Injuries,1771
2014,CHIAPAS,7,Other Crimes,8119
2014,CHIAPAS,7,Kidnap,11
2014,CHIAPAS,7,Common Thief,7472
2014,CHIAPAS,7,Cattle Thief,613
2014,CHIAPAS,7,Highway Thief,131
2014,CHIAPAS,7,Banking Thief,1
2014,CHIHUAHUA,8,Household Crimes,10630
2014,CHIHUAHUA,8,Rape,827
2014,CHIHUAHUA,8,Homicides,1422
2014,CHIHUAHUA,8,Injuries,4561
2014,CHIHUAHUA,8,Other Crimes,24589
2014,CHIHUAHUA,8,Kidnap,8
2014,CHIHUAHUA,8,Common Thief,16044
2014,CHIHUAHUA,8,Cattle Thief,461
2014,CHIHUAHUA,8,Highway Thief,0
2014,CHIHUAHUA,8,Banking Thief,132
2014,CIUDAD DE MEXICO,9,Household Crimes,29655
2014,CIUDAD DE MEXICO,9,Rape,533
2014,CIUDAD DE MEXICO,9,Homicides,1450
2014,CIUDAD DE MEXICO,9,Injuries,12553
2014,CIUDAD DE MEXICO,9,Other Crimes,49937
2014,CIUDAD DE MEXICO,9,Kidnap,62
2014,CIUDAD DE MEXICO,9,Common Thief,85596
2014,CIUDAD DE MEXICO,9,Cattle Thief,0
2014,CIUDAD DE MEXICO,9,Highway Thief,0
2014,CIUDAD DE MEXICO,9,Banking Thief,63
2014,COAHUILA,5,Household Crimes,10446
2014,COAHUILA,5,Rape,178
2014,COAHUILA,5,Homicides,723
2014,COAHUILA,5,Injuries,6254
2014,COAHUILA,5,Other Crimes,15829
2014,COAHUILA,5,Kidnap,16
2014,COAHUILA,5,Common Thief,17512
2014,COAHUILA,5,Cattle Thief,419
2014,COAHUILA,5,Highway Thief,14
2014,COAHUILA,5,Banking Thief,21
2014,COLIMA,6,Household Crimes,441
2014,COLIMA,6,Rape,45
2014,COLIMA,6,Homicides,153
2014,COLIMA,6,Injuries,476
2014,COLIMA,6,Other Crimes,4668
2014,COLIMA,6,Kidnap,4
2014,COLIMA,6,Common Thief,3640
2014,COLIMA,6,Cattle Thief,12
2014,COLIMA,6,Highway Thief,21
2014,COLIMA,6,Banking Thief,4
2014,DURANGO,10,Household Crimes,3240
2014,DURANGO,10,Rape,265
2014,DURANGO,10,Homicides,612
2014,DURANGO,10,Injuries,2521
2014,DURANGO,10,Other Crimes,6781
2014,DURANGO,10,Kidnap,10
2014,DURANGO,10,Common Thief,11294
2014,DURANGO,10,Cattle Thief,174
2014,DURANGO,10,Highway Thief,22
2014,DURANGO,10,Banking Thief,11
2014,GUANAJUATO,11,Household Crimes,14364
2014,GUANAJUATO,11,Rape,654
2014,GUANAJUATO,11,Homicides,2182
2014,GUANAJUATO,11,Injuries,12646
2014,GUANAJUATO,11,Other Crimes,30457
2014,GUANAJUATO,11,Kidnap,16
2014,GUANAJUATO,11,Common Thief,33191
2014,GUANAJUATO,11,Cattle Thief,558
2014,GUANAJUATO,11,Highway Thief,0
2014,GUANAJUATO,11,Banking Thief,36
2014,GUERRERO,12,Household Crimes,3872
2014,GUERRERO,12,Rape,350
2014,GUERRERO,12,Homicides,2197
2014,GUERRERO,12,Injuries,3983
2014,GUERRERO,12,Other Crimes,14605
2014,GUERRERO,12,Kidnap,110
2014,GUERRERO,12,Common Thief,13156
2014,GUERRERO,12,Cattle Thief,68
2014,GUERRERO,12,Highway Thief,761
2014,GUERRERO,12,Banking Thief,34
2014,HIDALGO,13,Household Crimes,5069
2014,HIDALGO,13,Rape,439
2014,HIDALGO,13,Homicides,738
2014,HIDALGO,13,Injuries,4692
2014,HIDALGO,13,Other Crimes,11502
2014,HIDALGO,13,Kidnap,18
2014,HIDALGO,13,Common Thief,9031
2014,HIDALGO,13,Cattle Thief,187
2014,HIDALGO,13,Highway Thief,139
2014,HIDALGO,13,Banking Thief,11
2014,JALISCO,14,Household Crimes,16168
2014,JALISCO,14,Rape,418
2014,JALISCO,14,Homicides,1662
2014,JALISCO,14,Injuries,10093
2014,JALISCO,14,Other Crimes,31205
2014,JALISCO,14,Kidnap,22
2014,JALISCO,14,Common Thief,31141
2014,JALISCO,14,Cattle Thief,705
2014,JALISCO,14,Highway Thief,51
2014,JALISCO,14,Banking Thief,61
2014,MEXICO,15,Household Crimes,17877
2014,MEXICO,15,Rape,1959
2014,MEXICO,15,Homicides,4020
2014,MEXICO,15,Injuries,46541
2014,MEXICO,15,Other Crimes,84039
2014,MEXICO,15,Kidnap,176
2014,MEXICO,15,Common Thief,85566
2014,MEXICO,15,Cattle Thief,436
2014,MEXICO,15,Highway Thief,
2014,MEXICO,15,Banking Thief,219
2014,MICHOACAN,16,Household Crimes,3493
2014,MICHOACAN,16,Rape,420
2014,MICHOACAN,16,Homicides,2365
2014,MICHOACAN,16,Injuries,4190
2014,MICHOACAN,16,Other Crimes,7827
2014,MICHOACAN,16,Kidnap,83
2014,MICHOACAN,16,Common Thief,16602
2014,MICHOACAN,16,Cattle Thief,298
2014,MICHOACAN,16,Highway Thief,40
2014,MICHOACAN,16,Banking Thief,51
2014,MORELOS,17,Household Crimes,6421
2014,MORELOS,17,Rape,440
2014,MORELOS,17,Homicides,860
2014,MORELOS,17,Injuries,4244
2014,MORELOS,17,Other Crimes,16631
2014,MORELOS,17,Kidnap,115
2014,MORELOS,17,Common Thief,19490
2014,MORELOS,17,Cattle Thief,302
2014,MORELOS,17,Highway Thief,25
2014,MORELOS,17,Banking Thief,12
2014,NAYARIT,18,Household Crimes,1344
2014,NAYARIT,18,Rape,119
2014,NAYARIT,18,Homicides,165
2014,NAYARIT,18,Injuries,595
2014,NAYARIT,18,Other Crimes,3465
2014,NAYARIT,18,Kidnap,
2014,NAYARIT,18,Common Thief,1405
2014,NAYARIT,18,Cattle Thief,30
2014,NAYARIT,18,Highway Thief,0
2014,NAYARIT,18,Banking Thief,1
2014,NUEVO LEON,19,Household Crimes,7322
2014,NUEVO LEON,19,Rape,599
2014,NUEVO LEON,19,Homicides,981
2014,NUEVO LEON,19,Injuries,8847
2014,NUEVO LEON,19,Other Crimes,37933
2014,NUEVO LEON,19,Kidnap,40
2014,NUEVO LEON,19,Common Thief,15170
2014,NUEVO LEON,19,Cattle Thief,333
2014,NUEVO LEON,19,Highway Thief,18
2014,NUEVO LEON,19,Banking Thief,37
2014,OAXACA,20,Household Crimes,5113
2014,OAXACA,20,Rape,266
2014,OAXACA,20,Homicides,1405
2014,OAXACA,20,Injuries,5209
2014,OAXACA,20,Other Crimes,11806
